KPI,Site_ID,Sector_ID,Date,RSRP,DL_Throughput,Call_Drop_Rate,RTT,CPU_Utilization,Active_Users,SINR,UL_Throughput,Handover_Success_Rate,Packet_Loss
Call_Drop_Rate,SITE_063,SITE_063_SECTOR_C,2024-02-16,,,0.4254056770550436,,,,,,,
Call_Drop_Rate,SITE_063,SITE_063_SECTOR_D,2024-01-26,,,2.857379349386367,,,,,,,
Call_Drop_Rate,SITE_064,SITE_064_SECTOR_B,2024-01-26,,,4.809230762625397,,,,,,,
Call_Drop_Rate,SITE_064,SITE_064_SECTOR_C,2024-01-31,,,2.765066172829876,,,,,,,
Call_Drop_Rate,SITE_064,SITE_064_SECTOR_D,2024-01-23,,,5.246313601462211,,,,,,,
Call_Drop_Rate,SITE_064,SITE_064_SECTOR_D,2024-01-25,,,1.6754480454708989,,,,,,,
Call_Drop_Rate,SITE_065,SITE_065_SECTOR_A,2024-01-21,,,6.962647106087808,,,,,,,
Call_Drop_Rate,SITE_065,SITE_065_SECTOR_B,2024-01-20,,,3.540635282843422,,,,,,,
Call_Drop_Rate,SITE_066,SITE_066_SECTOR_B,2024-01-30,,,2.754454676982083,,,,,,,
Call_Drop_Rate,SITE_066,SITE_066_SECTOR_C,2024-02-17,,,2.373007395337221,,,,,,,
Call_Drop_Rate,SITE_067,SITE_067_SECTOR_A,2024-02-05,,,6.224390888251821,,,,,,,
Call_Drop_Rate,SITE_067,SITE_067_SECTOR_B,2024-01-06,,,0.5271026732380181,,,,,,,
Call_Drop_Rate,SITE_067,SITE_067_SECTOR_C,2024-01-24,,,1.0571793502009794,,,,,,,
Call_Drop_Rate,SITE_067,SITE_067_SECTOR_C,2024-01-25,,,1.825977256418288,,,,,,,
Call_Drop_Rate,SITE_068,SITE_068_SECTOR_A,2024-01-28,,,3.4587502168504978,,,,,,,
Call_Drop_Rate,SITE_068,SITE_068_SECTOR_B,2024-02-25,,,2.3500128556046733,,,,,,,
Call_Drop_Rate,SITE_070,SITE_070_SECTOR_A,2024-01-17,,,0.8616154907927926,,,,,,,
Call_Drop_Rate,SITE_070,SITE_070_SECTOR_B,2024-01-28,,,2.250962138953004,,,,,,,
Call_Drop_Rate,SITE_070,SITE_070_SECTOR_C,2024-01-20,,,2.395634426821547,,,,,,,
Call_Drop_Rate,SITE_070,SITE_070_SECTOR_C,2024-01-17,,,4.839341695451315,,,,,,,
Call_Drop_Rate,SITE_071,SITE_071_SECTOR_A,2024-01-21,,,2.7056493558958943,,,,,,,
Call_Drop_Rate,SITE_072,SITE_072_SECTOR_A,2024-01-29,,,6.5195929269160064,,,,,,,
Call_Drop_Rate,SITE_072,SITE_072_SECTOR_B,2024-01-21,,,3.4612422042416644,,,,,,,
Call_Drop_Rate,SITE_072,SITE_072_SECTOR_C,2024-02-24,,,3.820275687362312,,,,,,,
Call_Drop_Rate,SITE_072,SITE_072_SECTOR_D,2024-01-27,,,4.81899446391151,,,,,,,
Call_Drop_Rate,SITE_072,SITE_072_SECTOR_E,2024-01-09,,,3.912457719691583,,,,,,,
Call_Drop_Rate,SITE_073,SITE_073_SECTOR_A,2024-02-01,,,1.0711624222970857,,,,,,,
Call_Drop_Rate,SITE_073,SITE_073_SECTOR_C,2024-01-20,,,0.6004504227995126,,,,,,,
Call_Drop_Rate,SITE_074,SITE_074_SECTOR_A,2024-01-06,,,3.5049861173518706,,,,,,,
Call_Drop_Rate,SITE_076,SITE_076_SECTOR_A,2024-01-31,,,2.434290716875785,,,,,,,
Call_Drop_Rate,SITE_076,SITE_076_SECTOR_B,2024-01-16,,,0.80903748393116,,,,,,,
Call_Drop_Rate,SITE_076,SITE_076_SECTOR_C,2024-01-23,,,3.518368763816314,,,,,,,
Call_Drop_Rate,SITE_077,SITE_077_SECTOR_D,2024-01-12,,,2.0038511411219453,,,,,,,
Call_Drop_Rate,SITE_078,SITE_078_SECTOR_A,2024-02-11,,,2.361006118196592,,,,,,,
Call_Drop_Rate,SITE_079,SITE_079_SECTOR_A,2024-01-10,,,5.202986847954888,,,,,,,
Call_Drop_Rate,SITE_079,SITE_079_SECTOR_B,2024-01-17,,,0.6352067585110088,,,,,,,
Call_Drop_Rate,SITE_079,SITE_079_SECTOR_B,2024-02-14,,,4.467180191491325,,,,,,,
Call_Drop_Rate,SITE_080,SITE_080_SECTOR_C,2024-02-09,,,1.9626810920766915,,,,,,,
Call_Drop_Rate,SITE_081,SITE_081_SECTOR_C,2024-01-24,,,1.8391542794356812,,,,,,,
Call_Drop_Rate,SITE_082,SITE_082_SECTOR_A,2024-02-05,,,0.7946634413093391,,,,,,,
Call_Drop_Rate,SITE_082,SITE_082_SECTOR_C,2024-01-07,,,1.384818695201974,,,,,,,
Call_Drop_Rate,SITE_082,SITE_082_SECTOR_D,2024-01-25,,,6.10490244496275,,,,,,,
Call_Drop_Rate,SITE_085,SITE_085_SECTOR_C,2024-02-08,,,1.1603086478758764,,,,,,,
Call_Drop_Rate,SITE_087,SITE_087_SECTOR_A,2024-01-16,,,1.2299271058017769,,,,,,,
Call_Drop_Rate,SITE_087,SITE_087_SECTOR_C,2024-01-20,,,1.993790574395604,,,,,,,
Call_Drop_Rate,SITE_088,SITE_088_SECTOR_D,2024-01-23,,,1.1111295868920446,,,,,,,
Call_Drop_Rate,SITE_088,SITE_088_SECTOR_E,2024-01-10,,,2.161339742408184,,,,,,,
Call_Drop_Rate,SITE_091,SITE_091_SECTOR_C,2024-02-07,,,2.942148488369206,,,,,,,
Call_Drop_Rate,SITE_091,SITE_091_SECTOR_E,2024-02-10,,,0.6542054784877364,,,,,,,
Call_Drop_Rate,SITE_092,SITE_092_SECTOR_C,2024-01-18,,,1.8138722482894565,,,,,,,
Call_Drop_Rate,SITE_092,SITE_092_SECTOR_D,2024-02-16,,,6.835733594570711,,,,,,,
Call_Drop_Rate,SITE_095,SITE_095_SECTOR_C,2024-01-27,,,1.688204125170211,,,,,,,
Call_Drop_Rate,SITE_096,SITE_096_SECTOR_A,2024-02-12,,,5.801809060938455,,,,,,,
Call_Drop_Rate,SITE_096,SITE_096_SECTOR_A,2024-01-25,,,1.261162236285522,,,,,,,
Call_Drop_Rate,SITE_096,SITE_096_SECTOR_B,2024-01-07,,,1.744655547737343,,,,,,,
Call_Drop_Rate,SITE_096,SITE_096_SECTOR_C,2024-02-06,,,2.6263516847139856,,,,,,,
Call_Drop_Rate,SITE_096,SITE_096_SECTOR_C,2024-02-07,,,0.2755443100365724,,,,,,,
Call_Drop_Rate,SITE_097,SITE_097_SECTOR_A,2024-01-27,,,4.033537260190942,,,,,,,
Call_Drop_Rate,SITE_097,SITE_097_SECTOR_A,2024-01-28,,,4.217238658447605,,,,,,,
Call_Drop_Rate,SITE_097,SITE_097_SECTOR_C,2024-01-14,,,5.535084375179498,,,,,,,
Call_Drop_Rate,SITE_098,SITE_098_SECTOR_C,2024-01-31,,,1.377951030227582,,,,,,,
Call_Drop_Rate,SITE_099,SITE_099_SECTOR_B,2024-02-24,,,2.527726111432722,,,,,,,
Call_Drop_Rate,SITE_099,SITE_099_SECTOR_D,2024-01-10,,,1.8585459445634231,,,,,,,
Call_Drop_Rate,SITE_100,SITE_100_SECTOR_A,2024-01-13,,,2.079955054329193,,,,,,,
Call_Drop_Rate,SITE_100,SITE_100_SECTOR_A,2024-01-18,,,0.7177643678560357,,,,,,,
RTT,SITE_001,SITE_001_SECTOR_A,2024-01-21,,,,45.38254800333436,,,,,,
RTT,SITE_001,SITE_001_SECTOR_B,2024-02-16,,,,0.8791223429974266,,,,,,
RTT,SITE_001,SITE_001_SECTOR_D,2024-02-11,,,,16.146762972447608,,,,,,
RTT,SITE_001,SITE_001_SECTOR_D,2024-02-12,,,,16.49516936051215,,,,,,
RTT,SITE_001,SITE_001_SECTOR_D,2024-02-13,,,,17.605894701080775,,,,,,
RTT,SITE_002,SITE_002_SECTOR_A,2024-01-10,,,,14.888624505171876,,,,,,
RTT,SITE_002,SITE_002_SECTOR_A,2024-02-07,,,,12.658445407561508,,,,,,
RTT,SITE_002,SITE_002_SECTOR_A,2024-01-16,,,,11.939321114493229,,,,,,
RTT,SITE_002,SITE_002_SECTOR_C,2024-02-07,,,,40.13821480345137,,,,,,
RTT,SITE_002,SITE_002_SECTOR_C,2024-02-04,,,,10.544922050792362,,,,,,
RTT,SITE_003,SITE_003_SECTOR_A,2024-02-03,,,,21.24252797225002,,,,,,
RTT,SITE_003,SITE_003_SECTOR_C,2024-02-07,,,,33.623301264377524,,,,,,
RTT,SITE_003,SITE_003_SECTOR_D,2024-02-12,,,,8.179327121807908,,,,,,
RTT,SITE_004,SITE_004_SECTOR_B,2024-01-09,,,,16.359104986606756,,,,,,
RTT,SITE_005,SITE_005_SECTOR_A,2024-01-12,,,,44.29012057036291,,,,,,
RTT,SITE_005,SITE_005_SECTOR_A,2024-02-05,,,,13.706832030394477,,,,,,
RTT,SITE_006,SITE_006_SECTOR_A,2024-01-09,,,,18.00936353109181,,,,,,
RTT,SITE_006,SITE_006_SECTOR_D,2024-01-27,,,,4.263981263488735,,,,,,
RTT,SITE_006,SITE_006_SECTOR_E,2024-01-12,,,,14.21358639109286,,,,,,
RTT,SITE_007,SITE_007_SECTOR_A,2024-01-10,,,,44.525870243319865,,,,,,
RTT,SITE_007,SITE_007_SECTOR_C,2024-01-25,,,,47.82903858157698,,,,,,
RTT,SITE_008,SITE_008_SECTOR_A,2024-01-27,,,,32.33373845583972,,,,,,
RTT,SITE_009,SITE_009_SECTOR_B,2024-02-16,,,,29.19084927003503,,,,,,
RTT,SITE_010,SITE_010_SECTOR_A,2024-02-03,,,,24.24495909445828,,,,,,
RTT,SITE_010,SITE_010_SECTOR_D,2024-01-26,,,,8.248162609287796,,,,,,
RTT,SITE_011,SITE_011_SECTOR_A,2024-01-21,,,,1.8361042004907768,,,,,,
RTT,SITE_011,SITE_011_SECTOR_B,2024-01-13,,,,14.237329674217088,,,,,,
RTT,SITE_011,SITE_011_SECTOR_C,2024-01-22,,,,2.918009405320418,,,,,,
RTT,SITE_011,SITE_011_SECTOR_D,2024-01-27,,,,3.810900272479775,,,,,,
RTT,SITE_012,SITE_012_SECTOR_A,2024-01-15,,,,11.540586224458654,,,,,,
RTT,SITE_012,SITE_012_SECTOR_A,2024-01-17,,,,13.281013239920336,,,,,,
RTT,SITE_012,SITE_012_SECTOR_B,2024-02-17,,,,25.56206269263792,,,,,,
RTT,SITE_013,SITE_013_SECTOR_A,2024-02-12,,,,12.78202799449132,,,,,,
RTT,SITE_013,SITE_013_SECTOR_B,2024-01-10,,,,16.079910613536867,,,,,,
RTT,SITE_013,SITE_013_SECTOR_C,2024-02-07,,,,20.57529175003405,,,,,,
RTT,SITE_014,SITE_014_SECTOR_A,2024-01-29,,,,37.28118165874003,,,,,,
RTT,SITE_014,SITE_014_SECTOR_C,2024-02-05,,,,45.44920336751304,,,,,,
RTT,SITE_014,SITE_014_SECTOR_D,2024-01-28,,,,11.582489860176851,,,,,,
RTT,SITE_015,SITE_015_SECTOR_C,2024-01-27,,,,37.89262121842856,,,,,,
RTT,SITE_015,SITE_015_SECTOR_C,2024-01-31,,,,12.63328960883111,,,,,,
RTT,SITE_016,SITE_016_SECTOR_A,2024-02-01,,,,1.0268430070105057,,,,,,
RTT,SITE_017,SITE_017_SECTOR_C,2024-01-25,,,,11.372908013955476,,,,,,
RTT,SITE_017,SITE_017_SECTOR_C,2024-01-26,,,,10.054451506330532,,,,,,
RTT,SITE_018,SITE_018_SECTOR_B,2024-02-06,,,,27.371169708457938,,,,,,
RTT,SITE_019,SITE_019_SECTOR_B,2024-01-09,,,,9.714312563686724,,,,,,
RTT,SITE_019,SITE_019_SECTOR_B,2024-01-10,,,,10.631527549981936,,,,,,
RTT,SITE_020,SITE_020_SECTOR_B,2024-02-13,,,,46.41677918822235,,,,,,
RTT,SITE_021,SITE_021_SECTOR_A,2024-02-02,,,,33.1116912958509,,,,,,
RTT,SITE_023,SITE_023_SECTOR_B,2024-02-24,,,,14.718419391952516,,,,,,
RTT,SITE_024,SITE_024_SECTOR_A,2024-01-06,,,,13.478665027858977,,,,,,
RTT,SITE_024,SITE_024_SECTOR_C,2024-02-24,,,,36.79365832677153,,,,,,
RTT,SITE_024,SITE_024_SECTOR_D,2024-02-13,,,,27.25883591866059,,,,,,
RTT,SITE_025,SITE_025_SECTOR_A,2024-01-10,,,,44.38053156664064,,,,,,
RTT,SITE_025,SITE_025_SECTOR_C,2024-01-28,,,,19.425532039391133,,,,,,
RTT,SITE_025,SITE_025_SECTOR_C,2024-01-31,,,,8.407714686549077,,,,,,
RTT,SITE_026,SITE_026_SECTOR_B,2024-02-17,,,,44.13049650230364,,,,,,
RTT,SITE_026,SITE_026_SECTOR_B,2024-02-25,,,,19.399584830118613,,,,,,
RTT,SITE_026,SITE_026_SECTOR_C,2024-01-16,,,,5.6012323879908905,,,,,,
RTT,SITE_027,SITE_027_SECTOR_E,2024-01-17,,,,14.585554017184384,,,,,,
RTT,SITE_028,SITE_028_SECTOR_B,2024-01-10,,,,12.833977118438623,,,,,,
RTT,SITE_028,SITE_028_SECTOR_B,2024-02-07,,,,13.82249392083028,,,,,,
RTT,SITE_029,SITE_029_SECTOR_B,2024-01-14,,,,47.967122497950726,,,,,,
RTT,SITE_029,SITE_029_SECTOR_D,2024-02-24,,,,11.245777417467986,,,,,,
RTT,SITE_030,SITE_030_SECTOR_C,2024-01-13,,,,36.98063063870916,,,,,,
RTT,SITE_030,SITE_030_SECTOR_C,2024-02-03,,,,43.744756524743714,,,,,,
RTT,SITE_030,SITE_030_SECTOR_D,2024-01-28,,,,23.31166655967866,,,,,,
RTT,SITE_030,SITE_030_SECTOR_D,2024-01-31,,,,43.92446861960139,,,,,,
RTT,SITE_031,SITE_031_SECTOR_A,2024-01-16,,,,37.376438371740846,,,,,,
RTT,SITE_031,SITE_031_SECTOR_A,2024-01-17,,,,36.85777381652674,,,,,,
RTT,SITE_031,SITE_031_SECTOR_B,2024-01-20,,,,2.3308104510834955,,,,,,
RTT,SITE_031,SITE_031_SECTOR_C,2024-01-10,,,,16.720920440738794,,,,,,
RTT,SITE_033,SITE_033_SECTOR_A,2024-01-21,,,,0.5175133701672596,,,,,,
RTT,SITE_033,SITE_033_SECTOR_C,2024-01-27,,,,13.837600711193772,,,,,,
RTT,SITE_033,SITE_033_SECTOR_D,2024-02-25,,,,35.18298882665094,,,,,,
RTT,SITE_034,SITE_034_SECTOR_A,2024-01-07,,,,17.28580135183968,,,,,,
RTT,SITE_035,SITE_035_SECTOR_A,2024-01-27,,,,2.2326824401990515,,,,,,
RTT,SITE_035,SITE_035_SECTOR_A,2024-02-10,,,,35.44598923445038,,,,,,
RTT,SITE_035,SITE_035_SECTOR_A,2024-02-18,,,,3.403947022671883,,,,,,
RTT,SITE_035,SITE_035_SECTOR_B,2024-01-30,,,,9.023775305281076,,,,,,
RTT,SITE_035,SITE_035_SECTOR_C,2024-02-09,,,,12.506568566557748,,,,,,
RTT,SITE_035,SITE_035_SECTOR_C,2024-01-17,,,,9.9760901915399,,,,,,
RTT,SITE_036,SITE_036_SECTOR_C,2024-02-13,,,,15.411119687164987,,,,,,
RTT,SITE_037,SITE_037_SECTOR_A,2024-01-10,,,,15.554918490371568,,,,,,
RTT,SITE_037,SITE_037_SECTOR_B,2024-01-16,,,,10.86884339151981,,,,,,
RTT,SITE_038,SITE_038_SECTOR_C,2024-01-10,,,,17.710589228533756,,,,,,
RTT,SITE_038,SITE_038_SECTOR_D,2024-01-23,,,,33.54438508690806,,,,,,
RTT,SITE_038,SITE_038_SECTOR_E,2024-01-17,,,,39.9314621326238,,,,,,
RTT,SITE_039,SITE_039_SECTOR_A,2024-02-24,,,,37.86290469272528,,,,,,
RTT,SITE_039,SITE_039_SECTOR_C,2024-02-24,,,,25.283143751942543,,,,,,
RTT,SITE_039,SITE_039_SECTOR_D,2024-01-28,,,,14.706997835008927,,,,,,
RTT,SITE_040,SITE_040_SECTOR_A,2024-01-07,,,,14.847174377420547,,,,,,
RTT,SITE_040,SITE_040_SECTOR_D,2024-01-19,,,,3.109135050559202,,,,,,
RTT,SITE_040,SITE_040_SECTOR_E,2024-01-10,,,,46.16199038719484,,,,,,
RTT,SITE_041,SITE_041_SECTOR_D,2024-02-07,,,,50.0,,,,,,
RTT,SITE_043,SITE_043_SECTOR_A,2024-01-10,,,,13.686968869687105,,,,,,
RTT,SITE_043,SITE_043_SECTOR_B,2024-01-11,,,,15.262439576827362,,,,,,
RTT,SITE_043,SITE_043_SECTOR_B,2024-01-13,,,,12.129394796597364,,,,,,
RTT,SITE_043,SITE_043_SECTOR_D,2024-01-16,,,,18.76739287640224,,,,,,
RTT,SITE_043,SITE_043_SECTOR_D,2024-01-18,,,,18.76739287640224,,,,,,
RTT,SITE_044,SITE_044_SECTOR_B,2024-01-08,,,,22.145093653712408,,,,,,
RTT,SITE_045,SITE_045_SECTOR_A,2024-01-09,,,,31.969004453811053,,,,,,
RTT,SITE_045,SITE_045_SECTOR_B,2024-01-20,,,,12.221071913778175,,,,,,
RTT,SITE_046,SITE_046_SECTOR_A,2024-02-07,,,,20.0,,,,,,
RTT,SITE_046,SITE_046_SECTOR_C,2024-01-21,,,,6.585202065859269,,,,,,
RTT,SITE_046,SITE_046_SECTOR_D,2024-02-11,,,,7.389748061072202,,,,,,
RTT,SITE_048,SITE_048_SECTOR_B,2024-01-10,,,,15.0,,,,,,
RTT,SITE_049,SITE_049_SECTOR_A,2024-01-09,,,,17.691269648599654,,,,,,
RTT,SITE_049,SITE_049_SECTOR_B,2024-01-30,,,,19.135689942470915,,,,,,
RTT,SITE_050,SITE_050_SECTOR_B,2024-01-24,,,,22.725887626699283,,,,,,
RTT,SITE_050,SITE_050_SECTOR_E,2024-01-21,,,,46.64298160330381,,,,,,
RTT,SITE_051,SITE_051_SECTOR_B,2024-02-24,,,,31.023957431351,,,,,,
RTT,SITE_052,SITE_052_SECTOR_A,2024-02-08,,,,49.188257544687865,,,,,,
RTT,SITE_052,SITE_052_SECTOR_A,2024-02-09,,,,49.188257544687865,,,,,,
RTT,SITE_052,SITE_052_SECTOR_C,2024-02-17,,,,39.823232335712376,,,,,,
RTT,SITE_053,SITE_053_SECTOR_A,2024-01-11,,,,49.562726164015146,,,,,,
RTT,SITE_053,SITE_053_SECTOR_D,2024-02-06,,,,11.60394898523276,,,,,,
RTT,SITE_053,SITE_053_SECTOR_D,2024-02-14,,,,35.040356218482216,,,,,,
RTT,SITE_054,SITE_054_SECTOR_B,2024-01-20,,,,23.343693740150076,,,,,,
RTT,SITE_054,SITE_054_SECTOR_B,2024-02-04,,,,26.163401398229475,,,,,,
RTT,SITE_055,SITE_055_SECTOR_A,2024-02-17,,,,35.77926270890753,,,,,,
RTT,SITE_055,SITE_055_SECTOR_B,2024-01-28,,,,38.42476019025736,,,,,,
RTT,SITE_055,SITE_055_SECTOR_B,2024-01-08,,,,15.0,,,,,,
RTT,SITE_056,SITE_056_SECTOR_B,2024-01-12,,,,42.59298504497436,,,,,,
RTT,SITE_056,SITE_056_SECTOR_E,2024-01-09,,,,12.325193529454182,,,,,,
RTT,SITE_057,SITE_057_SECTOR_C,2024-01-24,,,,12.819963986982607,,,,,,
RTT,SITE_057,SITE_057_SECTOR_E,2024-02-07,,,,9.804960431878282,,,,,,
RTT,SITE_057,SITE_057_SECTOR_E,2024-01-23,,,,14.378489005677451,,,,,,
RTT,SITE_058,SITE_058_SECTOR_B,2024-02-03,,,,49.64351024859714,,,,,,
RTT,SITE_058,SITE_058_SECTOR_B,2024-02-07,,,,4.857197114678328,,,,,,
RTT,SITE_058,SITE_058_SECTOR_C,2024-01-21,,,,14.636067889837744,,,,,,
RTT,SITE_058,SITE_058_SECTOR_D,2024-02-24,,,,36.72666599171981,,,,,,
RTT,SITE_058,SITE_058_SECTOR_D,2024-01-27,,,,37.53913268300057,,,,,,
RTT,SITE_059,SITE_059_SECTOR_B,2024-02-24,,,,3.096812489342636,,,,,,
RTT,SITE_059,SITE_059_SECTOR_C,2024-02-17,,,,36.65621401866085,,,,,,
RTT,SITE_060,SITE_060_SECTOR_A,2024-01-18,,,,15.176838313758577,,,,,,
RTT,SITE_060,SITE_060_SECTOR_A,2024-02-11,,,,10.936400407270687,,,,,,
RTT,SITE_060,SITE_060_SECTOR_B,2024-01-27,,,,3.9245197483154177,,,,,,
RTT,SITE_060,SITE_060_SECTOR_B,2024-02-07,,,,25.51698993986209,,,,,,
RTT,SITE_061,SITE_061_SECTOR_B,2024-01-10,,,,7.601291884338223,,,,,,
RTT,SITE_062,SITE_062_SECTOR_A,2024-01-12,,,,27.517483234144,,,,,,
RTT,SITE_062,SITE_062_SECTOR_B,2024-01-20,,,,30.39651471167237,,,,,,
RTT,SITE_063,SITE_063_SECTOR_A,2024-01-09,,,,28.61186146417386,,,,,,
RTT,SITE_063,SITE_063_SECTOR_B,2024-01-06,,,,49.76167043169721,,,,,,
RTT,SITE_064,SITE_064_SECTOR_A,2024-01-09,,,,12.30301910298655,,,,,,
RTT,SITE_064,SITE_064_SECTOR_A,2024-02-07,,,,49.04561565510994,,,,,,
RTT,SITE_064,SITE_064_SECTOR_A,2024-01-26,,,,47.68217099644498,,,,,,
RTT,SITE_064,SITE_064_SECTOR_B,2024-01-20,,,,39.58773600429851,,,,,,
RTT,SITE_064,SITE_064_SECTOR_B,2024-01-21,,,,39.20356432002279,,,,,,
RTT,SITE_064,SITE_064_SECTOR_D,2024-02-17,,,,21.72357183713267,,,,,,
RTT,SITE_066,SITE_066_SECTOR_C,2024-01-10,,,,13.471461069953804,,,,,,
RTT,SITE_066,SITE_066_SECTOR_C,2024-01-20,,,,25.55329447805402,,,,,,
RTT,SITE_067,SITE_067_SECTOR_A,2024-01-31,,,,48.88859439267279,,,,,,
RTT,SITE_067,SITE_067_SECTOR_B,2024-01-26,,,,14.073030702551948,,,,,,
RTT,SITE_067,SITE_067_SECTOR_B,2024-01-06,,,,12.285868858796062,,,,,,
RTT,SITE_067,SITE_067_SECTOR_C,2024-01-29,,,,44.39628558687856,,,,,,
RTT,SITE_068,SITE_068_SECTOR_B,2024-01-15,,,,37.85214174243807,,,,,,
RTT,SITE_069,SITE_069_SECTOR_A,2024-02-16,,,,6.474418130772313,,,,,,
RTT,SITE_069,SITE_069_SECTOR_B,2024-02-24,,,,12.573654547550127,,,,,,
RTT,SITE_069,SITE_069_SECTOR_B,2024-01-22,,,,6.541794630278157,,,,,,
RTT,SITE_070,SITE_070_SECTOR_A,2024-01-31,,,,36.65031700192154,,,,,,
RTT,SITE_071,SITE_071_SECTOR_A,2024-01-11,,,,14.50842133586758,,,,,,
RTT,SITE_071,SITE_071_SECTOR_B,2024-01-10,,,,46.93347563328682,,,,,,
RTT,SITE_071,SITE_071_SECTOR_C,2024-02-15,,,,39.88184103974909,,,,,,
RTT,SITE_071,SITE_071_SECTOR_C,2024-02-24,,,,38.19124604511929,,,,,,
RTT,SITE_072,SITE_072_SECTOR_D,2024-01-13,,,,22.401973466075848,,,,,,
RTT,SITE_072,SITE_072_SECTOR_D,2024-01-14,,,,33.102960199113774,,,,,,
RTT,SITE_072,SITE_072_SECTOR_E,2024-02-06,,,,8.14635247741015,,,,,,
RTT,SITE_073,SITE_073_SECTOR_A,2024-02-13,,,,25.80414934681907,,,,,,
RTT,SITE_073,SITE_073_SECTOR_C,2024-01-20,,,,9.232141206120598,,,,,,
RTT,SITE_074,SITE_074_SECTOR_A,2024-01-29,,,,38.49023896874873,,,,,,
RTT,SITE_074,SITE_074_SECTOR_B,2024-01-09,,,,22.43009138020605,,,,,,
RTT,SITE_075,SITE_075_SECTOR_A,2024-02-14,,,,12.705262972685656,,,,,,
RTT,SITE_075,SITE_075_SECTOR_A,2024-01-24,,,,10.779683241703994,,,,,,
RTT,SITE_075,SITE_075_SECTOR_A,2024-01-16,,,,8.451733511514867,,,,,,
RTT,SITE_075,SITE_075_SECTOR_B,2024-01-09,,,,11.543202560303712,,,,,,
RTT,SITE_075,SITE_075_SECTOR_B,2024-01-10,,,,13.130063369069092,,,,,,
RTT,SITE_075,SITE_075_SECTOR_C,2024-02-06,,,,10.613476792857876,,,,,,
RTT,SITE_075,SITE_075_SECTOR_C,2024-01-10,,,,12.439044819507178,,,,,,
RTT,SITE_075,SITE_075_SECTOR_D,2024-01-24,,,,5.357907167414414,,,,,,
RTT,SITE_075,SITE_075_SECTOR_D,2024-01-28,,,,43.073137829938986,,,,,,
RTT,SITE_076,SITE_076_SECTOR_A,2024-01-12,,,,18.290461332324934,,,,,,
RTT,SITE_076,SITE_076_SECTOR_A,2024-01-18,,,,14.73777590332756,,,,,,
RTT,SITE_076,SITE_076_SECTOR_B,2024-01-27,,,,12.537228622627977,,,,,,
RTT,SITE_076,SITE_076_SECTOR_B,2024-01-22,,,,38.52001386461273,,,,,,
RTT,SITE_076,SITE_076_SECTOR_D,2024-01-10,,,,44.68729933609893,,,,,,
RTT,SITE_077,SITE_077_SECTOR_E,2024-02-24,,,,12.873173178138307,,,,,,
RTT,SITE_079,SITE_079_SECTOR_B,2024-01-10,,,,35.74943636035847,,,,,,
RTT,SITE_080,SITE_080_SECTOR_B,2024-01-09,,,,13.435530075561475,,,,,,
RTT,SITE_080,SITE_080_SECTOR_B,2024-01-19,,,,27.939133367224425,,,,,,
RTT,SITE_081,SITE_081_SECTOR_C,2024-01-10,,,,47.22269177863158,,,,,,
RTT,SITE_081,SITE_081_SECTOR_C,2024-01-24,,,,16.175792265394456,,,,,,
RTT,SITE_081,SITE_081_SECTOR_D,2024-02-21,,,,12.9206803980862,,,,,,
RTT,SITE_082,SITE_082_SECTOR_A,2024-02-21,,,,11.50100017830782,,,,,,
RTT,SITE_082,SITE_082_SECTOR_C,2024-01-07,,,,14.648939911074551,,,,,,
RTT,SITE_082,SITE_082_SECTOR_D,2024-02-24,,,,9.956326676964226,,,,,,
RTT,SITE_083,SITE_083_SECTOR_A,2024-01-24,,,,47.70713886259202,,,,,,
RTT,SITE_083,SITE_083_SECTOR_A,2024-01-25,,,,49.27535075945008,,,,,,
RTT,SITE_083,SITE_083_SECTOR_B,2024-02-08,,,,5.6311042200139525,,,,,,
RTT,SITE_084,SITE_084_SECTOR_A,2024-02-07,,,,34.476868010057395,,,,,,
RTT,SITE_084,SITE_084_SECTOR_B,2024-02-01,,,,10.221525033285207,,,,,,
RTT,SITE_085,SITE_085_SECTOR_A,2024-02-02,,,,16.395982899344485,,,,,,
RTT,SITE_086,SITE_086_SECTOR_C,2024-01-18,,,,3.2613216971087127,,,,,,
RTT,SITE_087,SITE_087_SECTOR_B,2024-02-05,,,,44.70908539813901,,,,,,
RTT,SITE_087,SITE_087_SECTOR_C,2024-02-13,,,,13.938566740379748,,,,,,
RTT,SITE_088,SITE_088_SECTOR_D,2024-01-27,,,,36.54366574856233,,,,,,
RTT,SITE_089,SITE_089_SECTOR_A,2024-01-27,,,,40.05148029205564,,,,,,
RTT,SITE_089,SITE_089_SECTOR_A,2024-02-17,,,,40.53684878033543,,,,,,
RTT,SITE_089,SITE_089_SECTOR_B,2024-02-25,,,,37.75764212077709,,,,,,
RTT,SITE_091,SITE_091_SECTOR_B,2024-01-17,,,,14.64481446121311,,,,,,
RTT,SITE_091,SITE_091_SECTOR_D,2024-02-24,,,,20.049428901518283,,,,,,
RTT,SITE_091,SITE_091_SECTOR_E,2024-02-10,,,,16.105376154275117,,,,,,
RTT,SITE_092,SITE_092_SECTOR_A,2024-01-10,,,,16.82997029049237,,,,,,
RTT,SITE_092,SITE_092_SECTOR_D,2024-02-14,,,,3.574079295343097,,,,,,
RTT,SITE_092,SITE_092_SECTOR_D,2024-01-06,,,,4.22694433455942,,,,,,
